"Nr okręgu";"Siedziba OKW";"Nr listy (po nadaniu)";"Nazwa komitetu";"Sygnatura";"Typ";"Pozycja na liście";"Nazwisko";"Imiona";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m.z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
16;"Płock";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";16;"SPALIŃSKI";"Krzysztof Kazimierz";"Mężczyzna";"inżynier mechanik";"Warszawa";"146506";"Ochota";"nie należy do partii politycznej";"";119;0.006132440092759598;0.00032113471196375227;"Nie"
16;"Płock";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";17;"DŁUTOWSKA";"Anna";"Kobieta";"nauczyciel";"Działdowo";"280301";"m. Działdowo";"nie należy do partii politycznej";"";161;0.008296830713733574;0.00043447637500978244;"Nie"
16;"Płock";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";18;"ADAMSKA";"Anna Ewa";"Kobieta";"technik ekonomista";"Bydgoszcz";"046101";"m. Bydgoszcz";"nie należy do partii politycznej";"";283;0.01458387013656274;0.0007637069200482512;"Nie"
16;"Płock";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";19;"KOWALSKI";"Krzysztof Franciszek";"Mężczyzna";"technik technologii chemicznej";"Płock";"146201";"m. Płock";"nie należy do partii politycznej";"";371;0.019118783818603453;0.0010011846902399336;"Nie"
16;"Płock";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";20;"WAŁKUSKI";"Jerzy";"Mężczyzna";"lekarz weterynarii";"Lipowiec Kościelny";"141303";"gm. Lipowiec Kościelny";"członek partii politycznej: Ruch Narodowy";"";639;0.032929657304818345;0.0017244124449146024;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";1;"KIERWIŃSKI";"Marcin Piotr";"Mężczyzna";"inżynier elektronik";"Warszawa";"146516";"Wilanów";"członek partii politycznej: Platforma Obywatelska RP";"";30013;0.4807541366992904;0.08099341269048821;"Tak"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";2;"GAPIŃSKA";"Elżbieta Teresa";"Kobieta";"pedagog";"Płock";"146201";"m. Płock";"członek partii politycznej: Platforma Obywatelska RP";"";10905;0.17467843470182126;0.029428353226594272;"Tak"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";3;"RUSINOWSKA";"Beata Małgorzata";"Kobieta";"pedagog";"Żyrardów";"143801";"m. Żyrardów";"członek partii politycznej: Platforma Obywatelska RP";"";4751;0.07610245238591039;0.012821100979325942;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";4;"KRZEMIŃSKI";"Adam";"Mężczyzna";"nauczyciel matematyki";"Ciechanów";"140201";"m. Ciechanów";"członek partii politycznej: Platforma Obywatelska RP";"";3508;0.05619183392333691;0.009466727475368428;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";5;"KORAJCZYK-SZYPERSKA";"Agnieszka";"Kobieta";"kierownik ds. rozwoju";"Gostynin";"140401";"m. Gostynin";"nie należy do partii politycznej";"";2295;0.03676176136090599;0.006193312302158079;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";6;"ZIELSKI";"Dariusz";"Mężczyzna";"specjalista ds. logistyki";"Sochaczew";"142801";"m. Sochaczew";"członek partii politycznej: Platforma Obywatelska RP";"";872;0.013967867497477134;0.0023531888137175794;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";7;"BACZEWSKI";"Marcin";"Mężczyzna";"ekonomista";"Sierpc";"142701";"m. Sierpc";"członek partii politycznej: Platforma Obywatelska RP";"";1072;0.017171506831760882;0.0028929110186986756;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";8;"GMURCZYK";"Arkadiusz";"Mężczyzna";"artysta fotografik";"Płock";"146201";"m. Płock";"członek partii politycznej: Zieloni";"";1910;0.030594755642409776;0.005154347057569469;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";9;"RZEPLIŃSKA";"Małgorzata Zofia";"Kobieta";"rolnik";"Przążewo";"140202";"gm. Ciechanów";"nie należy do partii politycznej";"";856;0.013711576350734434;0.0023100110373190917;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";10;"CIESIELSKI";"Rafał";"Mężczyzna";"prawnik";"Mława";"141301";"m. Mława";"nie należy do partii politycznej";"";699;0.011196719473321693;0.0018863291064089313;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";11;"LEGIĘĆ-DOROBA";"Kinga";"Kobieta";"agent nieruchomości";"Mszczonów";"143802";"gm. Mszczonów";"nie należy do partii politycznej";"";251;0.004020567364526102;0.0006773513672512758;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";12;"WOŹNOWSKI";"Rafał Mariusz";"Mężczyzna";"filozof";"Lubowidz";"143703";"gm. Lubowidz";"członek partii politycznej: Platforma Obywatelska RP";"";431;0.006903842765381473;0.0011631013517342623;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";13;"KWARCIŃSKA-KULIS";"Katarzyna Joanna";"Kobieta";"fizyk";"Płock";"146201";"m. Płock";"członek partii politycznej: Nowoczesna";"";460;0.007368370468852616;0.0012413610714565213;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";14;"PAWLAK";"Urszula Henryka";"Kobieta";"ekonomista";"Olszowiec";"142802";"gm. Brochów";"członek partii politycznej: Platforma Obywatelska RP";"";434;0.00695189735539573;0.0011711971848089788;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";15;"ONISZK";"Wiktor";"Mężczyzna";"student";"Płock";"146201";"m. Płock";"nie należy do partii politycznej";"";344;0.005510259654968043;0.0009283221925674855;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";16;"ADAMIAK";"Paulina Ada";"Kobieta";"prawnik";"Raciąż";"142002";"m. Raciąż";"nie należy do partii politycznej";"";490;0.007848916368995179;0.0013223194022036857;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";17;"PIOTROWSKI";"Marcin Hubert";"Mężczyzna";"historyk";"Brudzeń Duży";"141903";"gm. Brudzeń Duży";"nie należy do partii politycznej";"";477;0.007640679812266735;0.0012872374588799144;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";18;"POGONOWSKI";"Mariusz";"Mężczyzna";"aktor";"Płock";"146201";"m. Płock";"nie należy do partii politycznej";"";2200;0.03524003267712121;0.0059369442547920585;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";19;"PIETRASZEK";"Stanisław Władysław";"Mężczyzna";"chemik";"Żuromin";"143706";"gm. Żuromin";"członek partii politycznej: Platforma Obywatelska RP";"";161;0.002578929664098416;0.00043447637500978244;"Nie"
16;"Płock";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";20;"RABOSZUK";"Wiesław Mariusz";"Mężczyzna";"inżynier rolnictwa";"Warszawa";"146511";"Targówek";"członek partii politycznej: Platforma Obywatelska RP";"";300;0.00480545900142562;0.0008095833074716444;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";1;"KŁOBUKOWSKI";"Paweł";"Mężczyzna";"inżynier mechanik";"Wyszogród";"141915";"gm. Wyszogród";"nie należy do partii politycznej";"";1289;0.22689667312092943;0.0034785096111031653;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";2;"GĄSIOROWSKI";"Marek";"Mężczyzna";"nauczyciel";"Sierpc";"142701";"m. Sierpc";"nie należy do partii politycznej";"";390;0.06864988558352403;0.0010524582997131376;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";3;"JAKUBOWSKA";"Izabela";"Kobieta";"historyk";"Ciechanów";"140201";"m. Ciechanów";"nie należy do partii politycznej";"";588;0.10350290441823623;0.0015867832826444229;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";4;"KUŚMIREK";"Andrzej Mikołaj";"Mężczyzna";"przedstawiciel handlowy";"Sochaczew";"142801";"m. Sochaczew";"nie należy do partii politycznej";"";415;0.07305051927477557;0.0011199235753357748;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";5;"DŁUGOŁĘCKI";"Mariusz";"Mężczyzna";"prawnik";"Warszawa";"146518";"Wola";"nie należy do partii politycznej";"";205;0.03608519626826263;0.0005532152601056236;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";6;"KOSSECKI";"Paweł Antoni";"Mężczyzna";"nauczyciel akademicki";"Warszawa";"146516";"Wilanów";"nie należy do partii politycznej";"";108;0.019010737546206653;0.00029144999068979197;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";7;"DĄBROWSKA";"Żaneta";"Kobieta";"specjalista do spraw sprzedaży";"Dobrosielice I";"141905";"gm. Drobin";"nie należy do partii politycznej";"";281;0.049463122689667315;0.0007583096979984402;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";8;"PIETRUS";"Artur";"Mężczyzna";"specjalista BHP";"Żyrardów";"143801";"m. Żyrardów";"nie należy do partii politycznej";"";259;0.04559056504136596;0.0006989402554505196;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";9;"KUBIAK";"Monika";"Kobieta";"specjalista resocjalizacji";"Iłża";"142503";"gm. Iłża";"nie należy do partii politycznej";"";435;0.0765710262277768;0.0011738957958338844;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";10;"LUBOWIEDZKI";"Daniel";"Mężczyzna";"technik budowlany";"Dzierzgowo";"141302";"gm. Dzierzgowo";"nie należy do partii politycznej";"";147;0.025875726104559058;0.0003966958206611057;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";11;"KOZIŃSKI";"Przemysław Piotr";"Mężczyzna";"prawnik";"Płock";"146201";"m. Płock";"nie należy do partii politycznej";"";108;0.019010737546206653;0.00029144999068979197;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";12;"LEŃSKA";"Elżbieta";"Kobieta";"opiekun osoby starszej";"Płock";"146201";"m. Płock";"nie należy do partii politycznej";"";159;0.027988030276359797;0.00042907915295997153;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";13;"WIŚNIEWSKI";"Mateusz";"Mężczyzna";"mechanik";"Mszczonów";"143802";"gm. Mszczonów";"nie należy do partii politycznej";"";155;0.027283928885759548;0.0004182847088603496;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";14;"BILIŃSKA";"Arleta Agnieszka";"Kobieta";"handlowiec";"Płońsk";"142001";"m. Płońsk";"nie należy do partii politycznej";"";137;0.02411547262805844;0.00036970971041205093;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";15;"KACPERCZYK";"Krystyna Barbara";"Kobieta";"sportowiec";"Warszawa";"146505";"Mokotów";"nie należy do partii politycznej";"";44;0.007745115296602711;0.00011873888509584117;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";16;"NASIEROWSKA";"Dorota";"Kobieta";"animator";"Koźniewo-Łysaki";"140209";"gm. Sońsk";"nie należy do partii politycznej";"";107;0.01883471219855659;0.00028875137966488646;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";17;"ZALIKHOV";"Robert";"Mężczyzna";"student";"Warszawa";"146508";"Praga-Północ";"nie należy do partii politycznej";"";75;0.01320190107375462;0.0002023958268679111;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";18;"PAPIEROWSKA";"Kinga";"Kobieta";"student";"Iłów";"142803";"gm. Iłów";"nie należy do partii politycznej";"";167;0.029396233057560287;0.00045066804115921535;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";19;"LATARSKI";"Tomasz";"Mężczyzna";"elektromechanik";"Kłaczkowo";"141902";"gm. Bodzanów";"nie należy do partii politycznej";"";120;0.021123041718007392;0.0003238333229886577;"Nie"
16;"Płock";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";20;"JANKOWSKI";"Artur";"Mężczyzna";"technik mechanik";"Płońsk";"142001";"m. Płońsk";"nie należy do partii politycznej";"";492;0.08660447104383032;0.0013277166242534968;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";1;"MALISZEWSKI";"Mirosław Wojciech";"Mężczyzna";"rolnik-ogrodnik";"Maciejowice";"140605";"gm. Grójec";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";12752;0.3730291063331871;0.038064649009429595;"Tak"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";2;"GRABOWSKI";"Dariusz Maciej";"Mężczyzna";"nauczyciel akadmicki";"Warszawa";"146510";"Śródmieście";"członek partii politycznej: Polska Nas Potrzebuje";"";2400;0.07020623080298377;0.007163986639164918;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";3;"JAWORSKA";"Bogusława Janina";"Kobieta";"wyższy urzędnik samorządowy";"Podzagajnik";"143605";"gm. Zwoleń";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";3072;0.08986397542781922;0.009169902898131094;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";4;"DUSZYK";"Adam Benon";"Mężczyzna";"nauczyciel";"Radom";"146301";"m. Radom";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1523;0.044551703963726784;0.004546146521436738;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";5;"FIDOS";"Robert Sylwester";"Mężczyzna";"nauczyciel";"Skrzyńsko";"142306";"gm. Przysucha";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1277;0.037355565306420944;0.0038118378909223335;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";6;"DOBOSZ";"Robert";"Mężczyzna";"technik mechanik";"Narty";"142505";"gm. Jedlińsk";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";2142;0.062659060991663;0.006393858075454689;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";7;"MALEC";"Ewa";"Kobieta";"nauczyciel";"Świerże Górne";"140705";"gm. Kozienice";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1593;0.04659938569548047;0.0047550961317457145;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";8;"NALEWAJKO";"Irena";"Kobieta";"technik ekonomista";"Pionki";"142501";"m. Pionki";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";849;0.024835454146555507;0.00253426027360459;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";9;"JAROSZEK-NOWAK";"Ilona Dorota";"Kobieta";"prawnik";"Radom";"146301";"m. Radom";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";708;0.02071083808688021;0.002113376058553651;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";10;"DUDEK";"Jadwiga";"Kobieta";"rolnik";"Świesielice";"140902";"gm. Ciepielów";"nie należy do partii politycznej";"";634;0.018546145970454876;0.0018924864705127326;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";11;"ŚLIFIRCZYK";"Mirosław";"Mężczyzna";"manager";"Jaszowice";"142513";"gm. Zakrzew";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1042;0.03048120520696212;0.0031103641991707684;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";12;"STOLARCZYK";"Agnieszka Barbara";"Kobieta";"pielęgniarka";"Radom";"146301";"m. Radom";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1159;0.033903758958607574;0.003459608547830058;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";13;"WĘGRZECKA";"Maria Agnieszka";"Kobieta";"wyższy urzędnik samorządowy";"Rzeczniówek";"140904";"gm. Rzeczniów";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";803;0.02348983472283165;0.002396950529687262;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";14;"GĄSIOROWSKA";"Barbara Elżbieta";"Kobieta";"nauczyciel";"Pobiedna";"140608";"gm. Nowe Miasto nad Pilicą";"nie należy do partii politycznej";"";874;0.025566769050753255;0.0026088851344292243;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";15;"SINIARSKA";"Karolina Zofia";"Kobieta";"rolnik";"Wrzos";"142509";"gm. Przytyk";"nie należy do partii politycznej";"";206;0.00602603481058944;0.0006149088531949888;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";16;"REJCZAK";"Krzysztof Leszek";"Mężczyzna";"informatyk";"Sulistrowice";"143001";"gm. Chlewiska";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";770;0.022524499049290624;0.0022984457133987447;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";17;"GUMOWSKI";"Ireneusz";"Mężczyzna";"oligofrenopedagog";"Branica";"140103";"gm. Radzanów";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";949;0.027760713763346496;0.002832759716903128;"Nie"
17;"Radom";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";18;"GOŁĄBEK";"Zbigniew";"Mężczyzna";"nauczyciel";"Radom";"146301";"m. Radom";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1432;0.041889717712446976;0.004274512028035068;"Nie"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";1;"SUSKI";"Marek";"Mężczyzna";"polityk - sekretarz stanu";"Grójec";"140605";"gm. Grójec";"członek partii politycznej: Prawo i Sprawiedliwość";"";69141;0.35693230567500733;0.20638550009104234;"Tak"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";2;"FOGIEL";"Radosław Aleksander";"Mężczyzna";"przedstawiciel władzy samorządowej";"Radom";"146301";"m. Radom";"członek partii politycznej: Prawo i Sprawiedliwość";"";26707;0.13787175608773986;0.07972024632174061;"Tak"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";3;"KWIECIEŃ";"Anna";"Kobieta";"ekonomista";"Radom";"146301";"m. Radom";"nie należy do partii politycznej";"";23670;0.12219359967786732;0.070654818228764;"Tak"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";4;"KOSZTOWNIAK";"Andrzej Tomasz";"Mężczyzna";"ekonomista prawnik";"Radom";"146301";"m. Radom";"członek partii politycznej: Prawo i Sprawiedliwość";"";12619;0.065144107914449;0.03766764474984254;"Tak"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";5;"BĄK";"Dariusz";"Mężczyzna";"leśnik";"Białobrzegi";"140101";"gm. Białobrzegi";"nie należy do partii politycznej";"";12494;0.06449881007077626;0.03729452044571937;"Tak"
17;"Radom";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";6;"BIAŁECKA";"Ewa";"Kobieta";"wyższy urzędnik samorządowy";"Odrzywół";"142304";"gm. Odrzywół";"nie należy do partii politycznej";"";8910;0.04599683029699188;0.026596300397899758;"Nie"
